region,province,city_or_municipality_including_districts,registered_voter,male,female,17-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-above,literacy,indigenous_people,person_with_disability,single,married,widow,legally_seperated
CARAGA,Agusan Del Sur,Rosario ,24946,12746,12200,898,3949,4161,3254,2624,2240,2133,1823,1435,988,1441,96.55%,1,570,11462,12707,737,40
CARAGA,Agusan Del Sur,San Francisco ,42740,21380,21360,1588,7164,6693,5221,4325,4042,3543,3060,2598,1820,2686,98.88%,1,266,20892,20460,1339,49
CARAGA,Agusan Del Sur,San Luis ,16701,8608,8093,755,2766,2742,2097,1620,1539,1416,1170,938,651,1007,91.27%,1544,195,8214,8135,346,6
CARAGA,Agusan Del Sur,Santa Josefa ,17085,8790,8295,901,2751,2560,2001,1822,1545,1407,1215,977,718,1188,99.27%,0,65,7769,8922,364,30
CARAGA,Agusan Del Sur,Talacogon ,20439,10447,9992,887,3273,3167,2400,2083,1909,1639,1497,1220,857,1507,98.19%,0,85,11001,9141,290,7
CARAGA,Agusan Del Sur,Trento ,30392,15322,15070,1128,4742,4848,3557,3147,2784,2656,2264,1890,1396,1980,98.67%,0,341,14841,14827,700,24
CARAGA,Agusan Del Sur,Veruela,20675,10842,9833,818,3422,3204,2412,2162,1933,1746,1428,1232,908,1410,98.22%,0,118,9046,11180,441,8
CARAGA,Agusan Del Sur,Sibagat ,18027,9188,8839,784,3041,2726,2062,1825,1639,1530,1314,1115,731,1260,96.80%,0,95,8536,9193,269,29
CARAGA,Surigao Del Norte,Alegria ,11217,5633,5584,640,1967,1669,1298,1021,931,922,778,644,461,886,97.31%,0,84,5860,4999,340,18
CARAGA,Surigao Del Norte,Bacuag ,10619,5264,5355,631,1622,1327,1110,959,992,937,808,627,528,1078,99.49%,0,171,5048,4957,568,46
CARAGA,Surigao Del Norte,Burgos ,3478,1712,1766,178,543,495,411,366,307,282,247,208,131,310,98.02%,0,254,1852,1535,82,9
CARAGA,Surigao Del Norte,Claver ,25267,13861,11406,1243,4076,4058,3187,2800,2347,1999,1677,1314,876,1690,99.32%,0,230,13253,11314,678,22
CARAGA,Surigao Del Norte,Dapa ,16799,8520,8279,925,2412,2151,1835,1659,1512,1432,1203,1073,764,1833,96.75%,0,453,8061,8115,597,26
CARAGA,Surigao Del Norte,Del Carmen ,10485,5258,5227,525,1618,1424,1150,1026,1001,877,707,569,466,1122,97.25%,0,108,5057,5122,293,13
CARAGA,Surigao Del Norte,General Luna,11384,5706,5678,608,1651,1520,1261,1111,1063,963,797,667,558,1185,98.81%,0,77,5094,6018,261,11
CARAGA,Surigao Del Norte,Gigaquit,11499,5698,5801,554,1671,1500,1290,1129,1060,913,839,707,556,1280,97.61%,0,142,5374,5667,447,11
CARAGA,Surigao Del Norte,Mainit,18154,9003,9151,1052,2775,2482,1971,1723,1535,1419,1347,1146,962,1742,98.79%,0,564,9297,8353,485,19
CARAGA,Surigao Del Norte,Malimono ,12517,6275,6242,636,1703,1743,1391,1166,1082,1033,1042,821,598,1302,99.40%,0,166,6023,6137,322,35
CARAGA,Surigao Del Norte,Pilar ,7476,3800,3676,343,1065,1054,922,780,661,580,501,402,317,851,98.52%,0,191,3718,3561,190,7
CARAGA,Surigao Del Norte,Placer,19350,9865,9485,941,2761,2807,2125,1950,1703,1643,1490,1232,923,1775,99.46%,0,68,9308,9243,733,66
CARAGA,Surigao Del Norte,San Benito ,3875,1970,1905,236,631,551,423,399,331,299,255,218,159,373,96.83%,0,82,1856,1907,108,4
CARAGA,Surigao Del Norte,San Francisco (Anao-Aon) ,10592,5309,5283,557,1496,1405,1128,1096,932,850,839,709,498,1082,98.58%,0,66,4924,5344,303,21
CARAGA,Surigao Del Norte,San Isidro ,6077,3181,2896,317,959,917,668,640,575,485,388,294,241,593,96.53%,0,80,3008,2839,210,20
CARAGA,Surigao Del Norte,Santa Monica (Sapao),7227,3743,3484,362,1098,1029,793,747,663,597,489,398,349,702,98.93%,0,225,3703,3312,200,12
CARAGA,Surigao Del Norte,Sison ,9707,4917,4790,524,1468,1378,1112,959,873,718,680,618,511,866,98.87%,0,542,4606,4681,411,9
CARAGA,Surigao Del Norte,Socorro ,13794,6896,6898,781,2304,2158,1619,1398,1189,1023,854,694,563,1211,98.90%,0,276,6450,7110,218,16
CARAGA,Surigao Del Norte,Surigao City ,93937,46391,47546,5233,14553,13108,10112,9579,8723,7812,6911,5774,4493,7639,94.10%,0,462,49905,41778,2107,147
CARAGA,Surigao Del Norte,Tagana-An ,11658,5908,5750,592,1677,1667,1257,1151,1004,1023,856,707,519,1205,99.49%,0,1216,5453,5709,481,15
CARAGA,Surigao Del Norte,Tubod ,9941,5063,4878,461,1366,1415,1186,1003,913,779,744,615,479,980,98.66%,0,207,4781,4677,476,7
CARAGA,Surigao Del Sur,Barobo ,27145,13748,13397,1231,4325,4129,3109,2732,2492,2226,1983,1639,1245,2034,99.11%,0,169,13867,12700,535,43
CARAGA,Surigao Del Sur,Bayabas ,5880,3033,2847,273,901,787,701,586,569,478,418,337,273,557,95.75%,0,40,2869,2707,291,13
CARAGA,Surigao Del Sur,Bislig City,56305,27886,28419,2411,8485,8045,6094,5334,4655,4696,4510,3973,3251,4851,98.84%,0,1025,27188,27877,1127,113
CARAGA,Surigao Del Sur,Cagwait,13067,6638,6429,644,1924,1809,1401,1265,1123,1045,1003,884,697,1272,97.41%,15,262,6222,6297,521,27
CARAGA,Surigao Del Sur,Cantilan ,20885,10433,10452,993,3039,2647,2217,2132,1936,1844,1489,1258,1054,2276,99.03%,1336,140,9655,10274,898,58
CARAGA,Surigao Del Sur,Carmen,7628,3762,3866,451,1110,1031,813,740,665,634,570,479,389,746,98.16%,0,52,3546,3730,335,17
CARAGA,Surigao Del Sur,Carrascal ,14169,7326,6843,702,2173,2110,1702,1464,1247,1144,998,808,630,1191,97.83%,795,74,6846,6757,498,68
CARAGA,Surigao Del Sur,Cortes ,11803,6000,5803,604,1774,1578,1260,1144,1058,1011,889,716,538,1231,99.23%,0,148,5390,5938,461,14
CARAGA,Surigao Del Sur,Hinatuan ,25813,13259,12554,1295,4011,3561,2866,2418,2249,2190,2008,1660,1234,2321,98.95%,0,252,12563,12649,569,32
CARAGA,Surigao Del Sur,Lanuza ,8266,4189,4077,397,1227,1088,868,834,755,656,585,527,431,898,95.57%,137,75,3959,3969,328,10
CARAGA,Surigao Del Sur,Lianga ,19787,10122,9665,919,2968,2832,2216,1889,1871,1578,1425,1201,958,1930,97.89%,0,89,9489,9436,808,54
CARAGA,Surigao Del Sur,Lingig ,19651,10326,9325,762,3048,2824,2048,1776,1798,1709,1694,1355,989,1648,97.86%,0,515,9307,9795,524,25
CARAGA,Surigao Del Sur,Madrid ,10264,5044,5220,503,1437,1241,1006,952,896,859,794,698,605,1273,98.99%,1,85,4359,5519,373,13
CARAGA,Surigao Del Sur,Marihatag ,11637,5978,5659,639,1949,1672,1188,1019,992,982,872,744,538,1042,99.47%,0,103,5729,5466,425,17
CARAGA,Surigao Del Sur,San Agustin ,11351,5635,5716,616,1936,1544,1178,1065,953,964,853,669,513,1060,97.30%,12,89,5519,5423,399,10
CARAGA,Surigao Del Sur,San Miguel ,21727,11452,10275,1136,3796,3335,2616,2199,1939,1660,1513,1200,873,1460,94.08%,3622,295,10296,10832,572,27
CARAGA,Surigao Del Sur,Tagbina ,22656,11712,10944,983,3717,3358,2501,2152,1833,1779,1664,1558,1180,1931,99.31%,0,110,10523,11585,509,39
CARAGA,Surigao Del Sur,Tago ,23587,12105,11482,1266,3693,3299,2622,2214,2109,1886,1753,1500,1075,2170,97.64%,0,138,11019,11917,624,27
CARAGA,Surigao Del Sur,Tandag City,35907,17861,18046,1852,5642,5087,4050,3680,3216,3002,2619,2216,1685,2858,99.65%,1,205,18180,16609,1043,75
CARAGA,Dinagat Islands,Basilisa (Rizal),13448,6695,6753,574,2028,1662,1173,1047,1071,1200,1058,916,845,1874,98.57%,0,924,6519,6615,300,14
CARAGA,Dinagat Islands,Cagdianao,11492,5950,5542,596,1928,1573,1177,1090,1023,922,769,724,534,1156,99.15%,0,125,5800,5375,301,16
CARAGA,Dinagat Islands,Dinagat,6549,3280,3269,268,1034,778,561,557,571,556,510,409,380,925,99.01%,0,67,2899,3422,226,2
CARAGA,Dinagat Islands,Libjo (Albor),10575,5282,5293,427,1427,1383,1091,982,1006,907,853,657,577,1265,99.21%,0,200,4683,5660,214,18
CARAGA,Dinagat Islands,Loreto,7157,3765,3392,367,993,973,781,644,633,575,504,450,389,848,98.14%,0,96,3197,3633,319,8
CARAGA,Dinagat Islands,San Jose,14535,6529,8006,609,1863,1590,1180,1170,1112,1246,1200,1138,1057,2370,99.46%,0,578,6515,7295,708,17
CARAGA,Dinagat Islands,Tubajon,5295,2719,2576,303,814,689,562,480,459,486,391,279,252,580,98.79%,0,53,2367,2736,186,6
ARMM,Basilan,Lamitan City ,45827,22505,23322,5623,7227,5375,4767,4122,4267,3945,3345,2475,1839,2842,40.21%,0,160,16399,26821,2131,476
ARMM,Basilan,Lantawan ,12011,6129,5882,1792,2237,1512,1261,997,1120,900,716,570,393,513,35.41%,0,16,4015,7313,580,103
ARMM,Basilan,Maluso ,23436,11514,11922,3752,4421,3202,2678,2124,1932,1615,1291,906,655,860,53.17%,0,32,8918,13498,755,265
ARMM,Basilan,Sumisip ,20849,9983,10866,615,4421,2924,2743,2261,1982,1704,1371,1018,683,1127,37.40%,0,13,6603,12880,933,433
ARMM,Basilan,Tipo-Tipo ,9658,4476,5182,480,2206,1255,1214,960,939,762,647,440,263,492,43.80%,0,1,3267,5800,383,208
ARMM,Basilan,Tuburan ,5287,2485,2802,64,1196,716,661,538,498,462,392,257,189,314,23.32%,0,9,1644,3322,237,84
ARMM,Basilan,Akbar ,5349,2560,2789,137,1411,674,613,520,473,423,332,245,189,332,37.02%,0,6,2056,2985,248,60
ARMM,Basilan,Al-Barka ,7332,3371,3961,46,1903,1029,936,725,758,581,400,318,241,395,40.94%,0,6,2515,4402,295,120
ARMM,Basilan,Hadji Mohammad Ajul,8594,4299,4295,1232,1716,1162,908,767,824,645,480,278,241,341,25.10%,0,18,2877,5246,321,150
ARMM,Basilan,Ungkaya Pukan ,9015,4291,4724,288,1944,1247,1222,1013,856,762,614,399,231,439,36.11%,0,28,2787,5637,397,194
ARMM,Basilan,Hadji Muhtamad ,8135,4326,3809,211,1809,1227,1095,880,790,565,461,352,286,459,31.10%,0,26,2532,5284,259,60
ARMM,Basilan,Tabuan-Lasa ,12107,6465,5642,4127,2075,1295,1090,871,712,556,466,295,265,355,52.02%,0,33,6803,4880,322,102
ARMM,Lanao Del Sur,Bacolod-Kalawi (Bacolod Grande),6380,3107,3273,289,1546,912,701,567,583,564,368,254,199,397,97.88%,0,12,2890,3184,257,49
ARMM,Lanao Del Sur,Balabagan ,14335,7076,7259,2475,2718,1627,1519,1374,1319,960,822,552,427,542,99.17%,0,11,5545,8331,405,54
ARMM,Lanao Del Sur,Balindong (Watu) ,13670,6319,7351,554,3202,1869,1434,1374,1254,1098,838,641,522,884,100.00%,0,1,5658,7408,486,118
ARMM,Lanao Del Sur,Bayang ,12949,6280,6669,1095,3793,1827,1353,1263,930,818,549,428,299,594,52.89%,0,9,6434,6093,318,104
ARMM,Lanao Del Sur,Binidayan ,7845,3785,4060,511,2544,1033,728,671,579,511,373,276,230,389,100.00%,0,0,3907,3619,263,56
ARMM,Lanao Del Sur,Bubong ,11388,5441,5947,802,3231,1540,1140,984,930,771,636,440,350,564,100.00%,0,0,5327,5572,375,114
ARMM,Lanao Del Sur,Butig,11237,5620,5617,2136,2683,1607,1073,995,872,629,439,286,207,310,98.51%,0,14,5053,5910,215,59
ARMM,Lanao Del Sur,Ganassi ,8326,4014,4312,404,2391,1124,832,758,665,690,432,329,243,458,99.42%,0,3,4102,3946,236,42
ARMM,Lanao Del Sur,Kapai ,6065,3092,2973,195,2008,972,624,543,481,371,281,219,146,225,99.09%,0,5,2776,3097,154,38
ARMM,Lanao Del Sur,Lumba-Bayabao (Maguing) ,13157,6065,7092,2616,3002,1503,1178,1064,1090,844,531,414,312,603,99.20%,0,49,6061,6376,559,161
ARMM,Lanao Del Sur,Lumbatan ,10813,5172,5641,945,2785,1525,1162,992,943,745,526,376,271,543,98.66%,0,4,4708,5626,375,104
ARMM,Lanao Del Sur,Madalum ,9445,4484,4961,542,2685,1366,1003,857,857,675,435,313,252,460,99.82%,0,4,4726,4375,260,84
ARMM,Lanao Del Sur,Madamba ,7269,3472,3797,260,2403,1029,747,589,609,506,349,241,176,360,46.29%,0,1,3272,3750,211,36
ARMM,Lanao Del Sur,Malabang ,14618,6903,7715,434,3005,1899,1478,1517,1526,1404,1046,861,596,852,48.69%,0,17,5474,8551,493,100
ARMM,Lanao Del Sur,Marantao ,20793,10152,10641,706,5494,3232,2182,1929,1815,1500,1194,836,691,1214,98.99%,0,4,9345,10677,581,190
ARMM,Lanao Del Sur,Marawi City ,49114,23728,25386,10538,10718,5337,4552,3948,3767,3122,2307,1757,1347,1721,45.13%,0,49,25455,21595,1526,538
ARMM,Lanao Del Sur,Masiu ,13057,6126,6931,482,2957,2004,1446,1221,1227,977,772,568,454,949,98.69%,0,7,5694,6743,497,123
ARMM,Lanao Del Sur,Mulondo ,11008,5526,5482,433,3423,1806,1199,992,835,713,499,299,307,502,98.88%,0,12,5063,5459,356,130
ARMM,Lanao Del Sur,Pagayawan (Tatarikan) ,6539,3271,3268,307,1595,1064,735,685,643,519,337,237,164,253,100.00%,0,0,2719,3472,321,27
ARMM,Lanao Del Sur,Piagapo ,14381,6948,7433,525,4163,2117,1586,1429,1309,975,697,512,359,709,99.94%,0,3,5610,8319,344,108
ARMM,Lanao Del Sur,Poona Bayabao (Gata) ,9121,4361,4760,331,2538,1354,995,808,750,699,477,363,284,522,98.84%,0,5,3867,4695,434,125
ARMM,Lanao Del Sur,Pualas ,5977,2675,3302,249,1261,868,760,644,627,456,364,226,169,353,33.71%,0,26,2327,3359,232,59
ARMM,Lanao Del Sur,Ditsaan-Ramain ,17368,8259,9109,1254,4924,2479,1833,1442,1355,1156,882,651,481,911,99.33%,0,26,8681,7926,565,196
ARMM,Lanao Del Sur,Saguiaran,18608,8814,9794,765,5723,2801,2042,1702,1526,1203,869,661,502,814,99.19%,0,14,8488,9513,459,148
ARMM,Lanao Del Sur,Tamparan ,13012,6331,6681,2754,2950,1461,1199,1052,954,768,541,420,340,573,46.53%,0,35,6381,5959,511,161
ARMM,Lanao Del Sur,Taraka ,10102,4949,5153,1542,2317,1253,1043,869,853,677,506,301,299,442,98.67%,0,14,4891,4671,427,113
ARMM,Lanao Del Sur,Tubaran ,8672,4210,4462,712,2779,1181,925,794,702,532,335,230,199,283,98.88%,0,5,4249,4121,255,47
ARMM,Lanao Del Sur,Tugaya,11306,5540,5766,2424,2496,1284,1075,978,880,671,509,324,256,409,99.36%,0,5,5805,5108,321,72
ARMM,Lanao Del Sur,Wao,34734,18138,16596,5205,6496,4573,3720,3108,2945,2525,1964,1533,1048,1617,97.91%,0,137,13974,19550,1070,140
ARMM,Lanao Del Sur,Marogong ,9808,4480,5328,298,2532,1472,1164,1140,982,775,522,370,234,319,38.56%,0,5,3474,5937,329,68
ARMM,Lanao Del Sur,Calanogas ,5621,2342,3279,621,1309,749,631,634,557,413,294,151,134,128,19.12%,0,4,1813,3641,134,33
ARMM,Lanao Del Sur,Buadiposo-Buntong,10518,5286,5232,376,2890,1768,1117,1023,872,738,516,384,288,546,99.77%,0,8,4886,5209,344,79
ARMM,Lanao Del Sur,Maguing ,16816,8569,8247,3368,4525,2074,1600,1259,1170,819,624,401,398,578,47.25%,0,5,8310,7858,459,189
ARMM,Lanao Del Sur,Picong (Sultan Gumander) ,8077,3604,4473,1275,1688,931,802,842,811,536,428,264,258,242,95.02%,0,18,2999,4776,253,49
ARMM,Lanao Del Sur,Lumbayanague ,7706,3693,4013,442,2494,1102,826,662,574,485,352,256,198,315,100.00%,0,1,3829,3670,176,31
ARMM,Lanao Del Sur,Bumbaran ,5154,2818,2336,165,1211,798,613,529,443,422,333,255,180,205,29.30%,0,14,1851,3154,107,42
ARMM,Lanao Del Sur,Tagoloan,9514,5403,4111,922,3633,1291,850,716,590,505,356,249,198,204,99.81%,0,1,5947,3278,236,53
ARMM,Lanao Del Sur,Kapatagan,9098,4415,4683,1518,2061,1081,935,865,825,597,421,257,227,311,97.31%,0,3,3643,5164,251,40
ARMM,Lanao Del Sur,Sultan Dumalondong ,5251,2718,2533,253,1734,768,587,480,398,307,214,186,118,206,54.08%,0,20,2470,2640,116,25
ARMM,Lanao Del Sur,Lumbaca-Unayan,5583,2939,2644,297,1836,806,618,526,474,369,243,142,113,159,98.73%,0,0,2726,2720,102,35
ARMM,Maguindanao,Ampatuan ,11630,6093,5537,1253,1816,1466,1297,1185,1185,960,860,587,425,596,23.77%,0,20,3324,7836,408,62
ARMM,Maguindanao,Buldon ,17614,8846,8768,463,4081,2811,2204,1701,1737,1519,1051,748,476,823,20.88%,0,30,6806,10252,474,82
ARMM,Maguindanao,Buluan ,15916,8381,7535,59,4084,2433,1855,1776,1651,1380,895,632,442,709,6.50%,0,5,6116,9231,438,131
ARMM,Maguindanao,Datu Paglas ,16543,8635,7908,164,4097,2369,2009,1801,1614,1426,978,733,431,921,18.86%,0,16,5734,10347,372,90
ARMM,Maguindanao,Datu Piang ,12627,6625,6002,351,2793,1798,1371,1227,1256,1051,835,702,487,756,25.49%,0,10,4627,7436,466,98
ARMM,Maguindanao,Datu Odin Sinsuat (Dinaig) ,55106,28340,26766,8423,9914,7077,5946,5505,4975,3844,3170,2278,1798,2176,30.21%,0,170,20626,32187,1800,493
ARMM,Maguindanao,Shariff Aguak (Maganoy) ,12635,6559,6076,328,2436,2006,1628,1378,1196,1110,836,604,411,702,32.17%,0,18,3773,8484,276,102
ARMM,Maguindanao,Matanog ,13316,6643,6673,601,3375,2016,1535,1349,1294,1023,703,488,304,628,38.38%,0,3,4846,8022,350,98
ARMM,Maguindanao,Pagalungan ,17031,9052,7979,2377,3191,2236,1961,1595,1809,1227,948,560,520,607,51.05%,0,560,5588,10875,502,66
ARMM,Maguindanao,Parang ,39982,20190,19792,5102,7432,5013,4443,3897,3737,2951,2261,1735,1305,2106,33.35%,0,43,15039,23327,1357,259
ARMM,Maguindanao,Sultan Kudarat (Nuling) ,44719,22334,22385,5865,8068,5529,5202,4512,4375,3270,2683,1879,1394,1942,24.09%,0,50,16319,26657,1436,307
ARMM,Maguindanao,Sultan Sa Barongis (Lambayong),10267,5542,4725,227,2006,1515,1273,1143,1108,1053,666,513,304,459,21.45%,0,5,3090,6858,262,57
ARMM,Maguindanao,Kabuntalan (Tumbao) ,9675,5090,4585,1324,1918,1256,1016,905,889,671,539,355,321,481,22.33%,0,10,3659,5767,195,54
ARMM,Maguindanao,Upi ,32035,17197,14838,3268,5653,4590,3939,3299,3003,2435,1953,1452,1129,1314,25.59%,0,110,9038,22034,883,80
ARMM,Maguindanao,Talayan ,9821,5321,4500,1243,2175,1338,1096,983,944,653,519,287,272,311,21.78%,0,17,3669,5846,235,71
ARMM,Maguindanao,South Upi ,20802,11711,9091,1102,3759,3256,2698,2180,2107,1718,1379,1007,715,881,28.68%,0,32,5492,14824,401,85
ARMM,Maguindanao,Barira ,12934,6581,6353,145,3148,1973,1703,1498,1250,1020,738,534,340,585,17.58%,0,10,4236,8196,428,74
ARMM,Maguindanao,Gen. S. K. Pendatun ,12772,6962,5810,407,3183,1817,1576,1292,1187,1058,692,557,336,667,41.38%,0,32,4741,7652,314,65
ARMM,Maguindanao,Mamasapano ,9310,5037,4273,251,2112,1227,1095,958,934,836,596,498,340,463,28.81%,0,10,3449,5647,171,43
ARMM,Maguindanao,Talitay ,8875,4893,3982,438,2648,1245,948,801,785,612,424,313,222,439,35.10%,0,9,3727,5000,124,24
ARMM,Maguindanao,Pagagawan ,13638,7445,6193,299,3059,2041,1600,1473,1341,1248,877,629,393,678,39.10%,0,121,4613,8665,334,26
ARMM,Maguindanao,Paglat ,8386,4593,3793,324,2441,1336,992,783,723,547,360,227,204,449,57.08%,0,0,3200,4972,179,35
ARMM,Maguindanao,Sultan Mastura ,12899,6701,6198,2170,2264,1566,1454,1227,1249,915,687,491,366,510,36.06%,0,13,4453,8015,326,105
ARMM,Maguindanao,Guindulungan  ,7306,3762,3544,227,1667,1103,911,797,745,623,427,277,197,332,37.65%,0,6,2298,4731,214,63
ARMM,Maguindanao,Datu Saudi Ampatuan ,15470,8136,7334,559,3616,2411,1954,1555,1461,1271,893,617,399,734,29.42%,0,21,5292,9793,328,57
ARMM,Maguindanao,Datu Unsay ,5827,3438,2389,192,1709,993,693,535,494,385,323,185,112,206,48.72%,0,1,2525,3180,98,24
ARMM,Maguindanao,Datu Abdullah Sangki ,11362,6391,4971,1489,2248,1477,1210,1040,1134,891,670,440,343,420,26.68%,0,7,4238,6818,260,46
ARMM,Maguindanao,Rajah Buayan ,9269,5178,4091,1198,1865,1241,994,892,940,648,589,312,263,327,30.84%,0,7,3217,5839,161,52
ARMM,Maguindanao,Datu Blah T. Sinsuat,9247,5293,3954,1259,1742,1295,961,929,874,672,534,324,297,360,23.42%,0,129,3032,5995,190,30
ARMM,Maguindanao,Datu Anggal Midtimbang ,7774,4199,3575,1239,1755,978,774,711,657,480,469,230,206,275,12.61%,0,8,3208,4311,193,62
ARMM,Maguindanao,Mangudadatu ,8496,4611,3885,84,2383,1268,996,897,840,748,520,306,191,263,11.48%,0,2,3205,5145,128,18
ARMM,Maguindanao,Pandag,6985,3613,3372,127,1454,1139,904,771,705,579,438,320,215,333,15.35%,0,10,2291,4525,136,33
ARMM,Maguindanao,Northern Kabuntalan ,10538,5638,4900,1848,2132,1274,1146,915,932,698,542,344,287,420,35.74%,0,8,4044,6200,245,49
ARMM,Maguindanao,Datu Hoffer Ampatuan,5788,3036,2752,154,1528,956,666,565,529,436,323,211,147,273,21.63%,0,1,2087,3546,129,26
ARMM,Maguindanao,Datu Salibo,7582,4222,3360,1682,1332,937,783,691,680,485,359,210,186,237,52.08%,0,3,3253,4118,174,37
ARMM,Maguindanao,Shariff Saydona Mustapha,6616,3511,3105,1033,1257,855,704,672,611,472,401,223,180,208,31.18%,0,5,2380,4093,112,31
ARMM,Sulu,Indanan ,31011,15175,15836,5731,5972,3784,3173,2835,2697,1950,1680,1119,924,1146,42.97%,0,54,13327,16480,964,240
ARMM,Sulu,Jolo ,41683,19534,22149,4612,7685,5351,4655,4159,4030,3117,2635,2114,1564,1761,29.97%,0,94,18005,21531,1730,417
ARMM,Sulu,Kalingalan Caluang,12160,5911,6249,476,2652,1497,1430,1206,1372,1089,809,572,445,612,17.97%,0,12,4575,7095,413,77
ARMM,Sulu,Luuk ,19546,9582,9964,3874,3876,2393,2048,1888,1656,1187,1006,565,474,579,45.11%,0,17,8335,10316,772,123
ARMM,Sulu,Maimbung ,24748,11721,13027,1186,6813,3757,2825,2408,2090,1642,1369,988,678,992,39.91%,0,112,10999,12784,784,181
ARMM,Sulu,Hadji Panglima Tahil (Marunggas) ,4172,2145,2027,313,832,609,547,477,420,291,215,173,129,166,39.07%,0,1,1342,2656,120,54
ARMM,Sulu,Old Panamao ,12651,5978,6673,110,2633,1764,1561,1352,1413,1124,938,626,505,625,21.78%,0,16,4344,7694,547,66
ARMM,Sulu,Pangutaran ,15290,7315,7975,790,3320,2112,1936,1625,1600,1302,867,625,462,651,28.47%,0,33,4726,10052,418,94
ARMM,Sulu,Parang ,23361,10753,12608,3144,4482,2955,2661,2140,2200,1601,1506,891,840,941,32.58%,0,22,8971,13582,644,164
ARMM,Sulu,Pata ,4430,1984,2446,820,843,523,417,393,400,279,267,139,142,207,16.64%,0,2,1487,2751,165,27
ARMM,Sulu,Patikul ,29047,13774,15273,4530,5466,3449,3013,2673,3000,2172,1927,1093,856,868,34.05%,0,40,10966,16757,1092,232
ARMM,Sulu,Siasi ,22560,9929,12631,2550,4293,2801,2523,2125,2142,1610,1376,942,935,1263,20.92%,0,56,8570,12766,926,298
ARMM,Sulu,Talipao,21017,9722,11295,486,5028,3158,2700,2014,2170,1642,1396,862,643,918,31.57%,0,11,7650,12641,606,120
ARMM,Sulu,Tapul ,7905,3894,4011,183,1835,1168,984,789,752,617,476,359,286,456,32.62%,0,27,2800,4797,244,64
ARMM,Sulu,Tongkil ,11293,5763,5530,382,2564,1559,1524,1219,1137,869,743,467,331,498,15.65%,0,18,3596,7269,340,88
ARMM,Sulu,Panglima Estino (New Panamao) ,6183,2717,3466,877,1255,690,686,631,660,419,411,178,188,188,24.00%,0,14,2272,3589,275,47
ARMM,Sulu,Lugus ,13213,6866,6347,902,3266,2023,1565,1334,1078,835,716,505,387,602,64.48%,0,14,5520,7330,280,83
ARMM,Sulu,Pandami ,12132,5653,6479,1643,2678,1545,1444,1079,973,737,714,449,411,459,32.06%,0,88,4446,7301,311,74
ARMM,Sulu,Omar ,12141,5868,6273,834,2701,1471,1343,1210,1291,1042,812,509,360,568,42.00%,0,23,4310,7327,405,99
ARMM,Tawi-Tawi,Panglima Sugala (Balimbing),17747,9873,7874,2431,3849,2408,2108,1664,1602,1131,992,526,495,541,39.36%,0,145,6159,11033,429,126
